"position_type","rsi","rsi_delta","dxy_rsi","vix_close","us10y_rsi","outcome"
1,0.294563279886854,0.504721909333199,0.502203103161245,0.0683888492620299,0.369999384453533,1
0,0.75048231518765,0.585228771097673,0.491527497884759,0.182188995725656,0.536935367839158,0
0,0.761176470664625,0.592400955335635,0.278225491054083,0.084568318570542,0.277673776277412,1
1,0.239202657831167,0.446059588374152,0.428763518043638,0.512032603343777,0.184743918889518,1
1,0.240761478187339,0.475067620955317,0.516000412851926,0.366145469309437,0.416701374427346,0
0,0.76428571436221,0.605727668528829,0.192592687719352,0.0504418749030081,0.842879569410182,0
0,0.711864406850721,0.530514393585732,0.727273651026632,0.140720594405966,0.204620623759695,0
0,0.756641366299579,0.559557175821964,0.74999924775862,0.153636991063576,0.291493243813588,1
0,0.78654124465174,0.47397445972812,0.650511301346328,0.125900744367077,0.819257573159131,1
0,0.742110990281017,0.530247877921477,0.663368078369094,0.081713118104334,0.584413881796222,1
0,0.761120263667564,0.579406872933267,0.321839595754262,0.0938137432001701,0.368560718748127,1
0,0.832146490418988,0.588989511887519,0.830458766928938,0.0450033978245167,0.777037345550465,1
0,0.777202072616594,0.589248054335762,0.851298503441984,0.0596872859364436,0.410662224073311,0
1,0.273566433593794,0.502623621998716,0.441718800146257,0.358939500776628,0.327282986927489,1
0,0.801543550245498,0.596817971058027,0.574195125974039,0.063222296037463,0.599923944733175,0
1,0.292079207950131,0.485749961311279,0.705884645418687,0.0629503721835385,0.495559412865058,1
1,0.28670447387876,0.383938514877072,0.876403926362132,0.133922498057852,0.52304293500897,0
0,0.800469483648057,0.589077267764953,0.538738752103193,0.159619288657531,0.861433522195937,1
1,0.297808764969992,0.395984118093442,0.624217329135774,0.157307935899172,0.964562887529253,0
1,0.235541535249682,0.435334790356996,0.302920172920224,0.0289598904429669,0.864419825072892,1
0,0.737854251085816,0.544099931990233,0.612068283726045,0.145887161226726,0.528648150989715,0
0,0.754269175183947,0.548984984329248,0.611464129777984,0.111352818182112,0.469399852412806,1
1,0.264534883747368,0.486792903648247,0.382416528957316,0.0454112836054036,0.5477945659524,1
1,0.256895978756172,0.527953952341759,0.614003826987263,0.437933339553138,0.382431015189452,0
1,0.160573476718683,0.507501789284157,0.548588967341404,0.423385426964366,0.576815497772713,1
1,0.290797546041428,0.506846602540737,0.655021683481071,0.039428958819063,0.42737329765567,1
1,0.284200385384628,0.506284879968699,0.269911911687315,0.00924541103343545,0.552118787714432,1
0,0.806451612983894,0.63812106562413,0.358862082688875,0.144799465811027,0.572325633550122,0
0,0.738095238169396,0.557593628717247,0.567483875061695,0.140992518259891,0.549174846871918,1
0,0.818997756252442,0.611416491720149,0.888889660583787,0.230863365578155,0.218384342846683,0
1,0.289437585762872,0.505201581539876,0.466019480362248,0.182324930460233,0.219056453750336,1
1,0.276050190971233,0.546422568416337,0.471614765216415,0.042284159285271,0.174927113702623,0
1,0.256476683963374,0.470845719803105,0.630806782064656,0.165601627040065,0.41075236064575,0
1,0.264050387623138,0.564382770193778,0.451713586870314,0.137593470085834,0.828920080550617,1
1,0.277888446242825,0.465757018289319,0.538746209934508,0.181645134421614,0.336984589754254,1
1,0.266284896232788,0.481467638719572,0.472222663185852,0.359619296815247,0.497894395853577,1
0,0.70769230776348,0.49429204174035,0.489269747143468,0.0475866744368001,0.397873435088367,1
1,0.265682656852991,0.466771527761332,0.437157720493336,0.0262406519037212,0.490298101468889,0
1,0.239845261146197,0.448044061054855,0.680783165936747,0.0655336487958219,0.832861929419969,1
0,0.712121212192665,0.544674474608067,0.675218080345694,0.223657369852961,0.553405777895558,1
0,0.795634920714353,0.520307140012442,0.402940992255319,0.221753916471681,0.0496646210932025,0
0,0.763086886206906,0.569808197156567,0.524161623018162,0.234398348486789,0.528188161299833,1
1,0.146582733827571,0.496275241247621,0.328637552104531,0.145887161226726,0.648368899546293,1
0,0.794117647137804,0.648669129469414,0.524137981027526,0.0580557428128962,0.427010631092267,0
0,0.820577164448635,0.590323490257478,0.764044445219967,0.149966005439402,0.241885969146395,1
0,0.884900990187547,0.548290466831158,0.457830396329152,0.129571716395059,0.556873232644288,1
0,0.707093821581002,0.530852552504198,0.20454479783734,0.263630189976066,0.370882372532238,1
0,0.7069351231132,0.533825056364166,0.498412389066276,0.30509856410337,0.302753094394301,1
1,0.287408243958724,0.504643465599433,0.817955882819804,0.214411958819525,0.264672328558752,0
0,0.772980501470482,0.57248250083709,0.391836806369983,0.0832086993009191,0.339834130600941,1
1,0.21117705244446,0.468571894220491,0.317920074205034,0.0959891340315667,0.234993997599035,1
1,0.23181324649444,0.516477537869967,0.466384203151495,0.103738950272224,0.575049204828915,1
1,0.24263221641514,0.475745994050442,0.32373989703204,0.113664170940471,0.606804581025848,0
1,0.250000000025,0.488369235537926,0.206081687155166,0.0342624055944961,0.661680821396888,1
1,0.297205180670465,0.485466134371946,0.298318280873778,0.124813048951379,0.669687960049643,1
1,0.270653029137872,0.471254191782543,0.409088961079868,0.0917743006995431,0.374753762508865,1
0,0.703200000070372,0.543589096529405,0.877860678375782,0.120326305361623,0.399311531841655,0
1,0.257950530061142,0.476480481277502,0.685990917007526,0.0554724662006127,0.701436130007557,0
0,0.744408945761534,0.588871633699529,0.315789127452899,0.277090407149139,0.396560654718761,0
0,0.791874281413085,0.501473335990173,0.470796168893244,0.047042826728951,0.372626557116351,1
1,0.293023255843232,0.479139043976146,0.875966666754253,0.119374571872887,0.399311531841655,1
1,0.287242798382598,0.493920057538129,0.581197395779052,0.131747107226455,0.489278382527993,1
0,0.721139430357004,0.534134906827664,0.16883102829572,0.135282117327475,0.620019436345968,1
0,0.816380449222727,0.605795323347685,0.735096359915809,0.0505778368299704,0.526613910870467,1
0,0.703148425857346,0.558492981636239,0.492957333912201,0.0905506433568826,1,0
1,0.239528023622956,0.424811994594596,0.540228145560481,0.0700203923855773,0.555393586005834,1
1,0.267751479316983,0.490359212966525,0.649768202829964,0.157715835276252,0.0885201635783613,0
0,0.703878902624803,0.524362139112013,0.706139758455732,0.205982332944056,0.336323953417201,1
1,0.292573623588687,0.541120108007893,0.608787129136235,0.300203921136535,0.462175847782719,0
0,0.701111111181145,0.571256883443605,0.297547130137632,0.0324949005439864,0.25364431486881,0
0,0.715042372952842,0.547109912040171,0.479098941329311,0.0501699510490836,0.406715066979174,1
0,0.868514570093969,0.615334931181118,0.577774802545091,0.0577838189589716,0.695789322754862,1
1,0.293206197884585,0.463923580494577,0.576037397327083,0.0262406519037212,0.517434402332372,1
0,0.724543849395419,0.556501825426048,0.629466468098398,0.048946293706423,0.701962417620115,1
0,0.732891832303081,0.539331634134766,0.929130931963999,0.0507137987569327,0.679818265232122,1
0,0.888888888977734,0.54595796622454,0.591646720844982,0.136369812743173,0.48962186153779,0
0,0.743850267454058,0.583331769624504,0.98443842461782,0.0983004867899256,0.787065995229257,1
1,0.291907514479974,0.479546429763873,0.267077392861712,0.105234517872617,0.512591298341137,0
0,0.786231884136484,0.535636770962626,0.245340366906978,0.0667573061384825,0.26955558185321,1
0,0.707450980463064,0.555714186882941,0.543918207913809,0.047994560217687,0.656491167895728,0
1,0.281070745726117,0.488979178897628,0.274508554430858,0.0554724662006127,0.185460359258894,1
1,0.241003271561719,0.462200168840139,0.436559366907221,0.434262421909927,0.598633206153383,0
0,0.775735294194806,0.573832807751467,0.743361958725713,0.101291635586903,0.513710004797574,1
0,0.730022831123225,0.554067476317434,0.123288055932895,0.0806254226886357,0.517536884883823,0
1,0.213963963985185,0.418798141389687,0.26744133656046,0.0724677070708985,0.762182423990004,1
1,0.260456273790164,0.453813771292713,0.568965517298274,0.0599592097903682,0.686633094796367,0
1,0.200338123435053,0.514718197583875,0.755486513572088,0.167777017871461,0.179213077172264,1
1,0.1563342318216,0.429723491773638,0.826567527757941,0,0.663916916338638,0
0,0.844290657524071,0.608723512118421,0.507297974107007,0.060367095571255,0.319591836734682,0
0,0.703271028107773,0.545715530189749,1,0.0634942198913876,0.627695658585835,0
1,0.287811104049215,0.405864311426412,0.720929036784623,0.109857223389334,0.376093294460635,1
0,0.738341968985745,0.55438267917838,0.56688186951843,0.0878314048176368,0.715362949053695,1
1,0.260831509872902,0.543998190717013,0.449340617946931,0.20639020512875,0.452148561287869,0
0,0.834942085025651,0.516990647117066,0.809364421060481,0.157036039237633,0.428982331187514,1
0,0.782608695730475,0.584254666349468,0.155917475994286,0.115159765733249,0.38110164170605,1
0,0.713732004501074,0.524118647740971,0.427860949027879,0.124405176766684,0.473066777731501,1
1,0.133367929437437,0.520720858210711,0.786164061363342,0.0705642400934265,0.535758909977982,1
1,0.253991291752538,0.480681846779482,0.305016955648597,0.168864699690967,0.75456910874949,1
0,0.821264894673734,0.584245656163935,0.683616412977562,0.0780421460763523,0.285509178545805,1
1,0.283832335357808,0.495577894899487,0.413612222842995,0.183548587802894,0,1
0,0.701185770820953,0.560381866529644,0.480662459477222,0.101427597513865,0.410266214214017,1
1,0.252260397855242,0.470717176637735,0.567942611963473,0.107002036519319,0.50254761450642,1
1,0.28654970763088,0.421342809489935,0.747902090337433,0.0433718547009693,0.542447247640216,1
1,0.156480661367928,0.497485240315744,0.752043049619565,0.0670292299924071,0.724698042482297,1
0,0.769685039446898,0.572626144847212,0.639750534380419,0.0538409230770653,0.45569995552699,1
0,0.742484970013857,0.590304390086531,0.516000412851926,0.289191018648783,0.416701374427346,1
0,0.706293706364317,0.555675678346037,0.477193317376363,0.126308630147964,0.52020143122184,0
1,0.204594711767347,0.467426626944668,0.619440699316378,0.253704942115433,0.562485838154655,0
0,0.730324074147057,0.577423205953067,0.272728236942613,0.106458175215277,0.232252625662986,1
0,0.724137931106897,0.546038835510069,0.692306952730172,0.163698160062592,0.190108164990424,0
0,0.861826697978393,0.517949066035395,0.264706121541181,0.490822583526238,0.361925221216306,0
1,0.294416243684279,0.497081233703646,0.0878383354716128,0.00625424864026515,0.33477633477635,1
0,0.706036745476687,0.572367637840638,0.380283323449628,0.0228416037296641,0.387141322694501,0
0,0.934579439345198,1,0.818493649219158,0.0387491491842515,0.83716484251782,0
1,0.218803418825079,0.461438155991877,0.745454380239321,0.210061177156732,0.231514273974201,1
1,0.293262879817971,0.470361905643913,0.804124051521362,0.23847721989185,0.259874175234001,0
0,0.744628099248098,0.550844770512176,1,0.713120306917191,0.762087622822813,0
0,0.75117096026251,0.565872042807897,0.596602760144573,0.421074101398393,0.295918367346937,1
0,0.743523316136605,0.61563464853379,0.398147410877946,0.12073419114251,0.318298748070655,0
0,0.702517162541743,0.549114448681153,0.767569051950651,0.050849760683895,0.67118187934513,1
0,0.816425120854531,0.598335117267567,0.161457611774576,0.0466349409480641,0.362986585501403,1
0,0.770034843282438,0.572523631946528,0.618419569544107,0.0732834786326722,0.625491805598803,0
1,0.283683141531397,0.487310347526645,0.697095838641665,0.13201903108038,0.361825143138149,0
1,0.181284260002463,0.512156828174805,0.311525718918568,0.207341925021294,0.458128700670252,1
1,0.280821917836361,0.463215943486968,0.564150904648878,0.16397009751271,0.777123007257612,1
0,0.753378378453668,0.571830713750271,0.752686834773418,0.125356910255421,0.418821076207208,1
0,0.785169785248495,0.589457682026763,0.452940532916506,0.15227735819776,0.402846853026915,0
0,0.724882629180371,0.537931956492061,0.746269414195775,0.0581917047398585,0.75995362292737,0
0,0.723776223848432,0.589504296005024,0.46780904055404,0.0262406519037212,0.940938587416527,1
0,0.754288876666362,0.596661399956367,0.579755753010909,0.0524813038074424,0.395932589063494,0
0,0.745327102878297,0.474988110408251,0.817164925454846,0.08742351903675,0.23444414760782,1
0,0.789473684289647,0.567001238985121,0.34234486651437,0.0436437785548938,0.623197307748859,0
1,0.223880597037234,0.465445605080048,0.24271868227542,0.0859279378401648,0.176337105551105,1
1,0.284050179239885,0.503955346701744,0.216729543604458,0.0176750505050972,0.403051240065518,1
0,0.701219512265492,0.51817413128888,0.421525512316808,0.0596872859364436,0.570699708454789,1
1,0.228406909811463,0.506108547411331,0.594442898210166,0.134330383838739,0.474442603351717,1
0,0.928415539158748,0.519061712334446,0.538153136292496,0.0602311336442928,0.720206956021846,1
0,0.768595041399994,0.561219998971967,0.267718087521865,0.0288239285160047,0.210572638759,1
0,0.710062893152765,0.530701273529915,0,0.27355539704812,0.824733048346416,1
0,0.709022556461735,0.608791206410013,0.618357805380328,0.167233183759805,0.173459983071571,1
1,0.2979145978451,0.462425921874001,0.466384203151495,0.103738950272224,0.575049204828915,0
0,0.709541062872823,0.537297678098913,0.458444548630772,0.446498968144148,0.447679174444709,1
0,0.743341404432776,0.556542014146394,0.267077392861712,0.105234517872617,0.512591298341137,1
1,0.296661608527298,0.486455362599658,0.430509062958199,0.00829367754469945,0.42143978470509,1
0,0.886138613950022,0.527229634204637,0.356435503091083,0.187899369465687,0.685403304178813,0
1,0.276561232793274,0.52510527517891,0.436559366907221,0.434262421909927,0.598633206153383,1
1,0.237746220820846,0.465577877132948,0.596025560341438,0.218626764959163,0.258976177343522,0
1,0.112183353449116,0.505252339368528,0.069091636370548,0.102787230379681,0.368937185263714,0
1,0.225825471720715,0.439622615091988,0.524253881763051,0.321821894715924,0.572616952716135,1
0,0.761848341308337,0.616318854106617,0.61716973429086,0.0615907529139156,0.411535354244965,0
0,0.762295082043137,0.476627983080737,0.333332352978828,0.215635616162186,0.589475055784472,1
0,0.775700934656647,0.603648614268834,0.493857114791352,0.0668932680654448,0.274382529292048,1
1,0.264925373160957,0.539170874762493,0.662835240300556,0.0507137987569327,0.240524781341099,1
1,0.205622932765881,0.445730010930536,0.280332084543724,0.339768869074946,0.19325281132861,0
0,0.765557163607728,0.567372860627157,0.587458531357126,0.182188995725656,0.74487950695651,1
0,0.702583837343556,0.614603483411513,0.68246434947604,0.378789928516929,0.360065561405798,1
0,0.764948453684488,0.481390912912268,0.327998636825144,0.169952395106665,0.250350232857529,1
1,0.20504201682719,0.432346840871375,0.666666313998135,0.0860638997671271,0.376191568120028,0
0,0.718503937079562,0.564740285433329,0.485476940872066,0.175526834112119,0.756110809342751,1
1,0.279583875190505,0.496660526084347,0.419642625999221,0.184636283218592,0.410148253830402,1
1,0.171655467335612,0.449766526954858,0.835554435643598,0.0806254226886357,0.468616402358502,1
0,0.71956087831518,0.532554163593362,0.40144245335018,0.435486024867817,0.363243710182486,1
1,0.099089448322683,0.385569509291023,0.479108431856476,0.0662134584306333,0.268391077361176,1
0,0.720554272589037,0.527661149868689,0.813547860124876,0.0866077474749763,0.481924198250729,1
1,0.248081841457006,0.458577544586792,0.90277860734221,0.0392929968921007,0.343006546797668,1
1,0.292187500029621,0.500525790406385,0.526470743132279,0.236981638695265,0.50254761450641,0
1,0.292747485471297,0.479903098120807,0.58483757255384,0.0653976868688596,0.682318039997953,1
0,0.74057758206129,0.588645972970789,0.490522055931414,0.322501704350735,0.636654498066108,1
0,0.730179028205968,0.565807959143742,0.786164061363342,0.0705642400934265,0.535758909977982,0
1,0.224400871481955,0.451096620070755,0.371182122782114,0.160978921523347,0.448517386048488,1
0,0.863192182496972,0.628179522449889,0.742859167434534,0.0541128469309899,0.672541743970318,0
0,0.794354838789431,0.573259038144647,0.294933096927015,0.0599592097903682,0.715840621963084,0
1,0.225746268679347,0.472189554770187,0.498141076043581,0.251393589357074,0.404978317857758,0
1,0.21597096190927,0.448820367116047,0.384400706891595,0.00611828671330287,0.676384839650169,1
0,0.707177033563215,0.552581711237422,0.74439274073806,0.0693405827507659,0.606540752947106,1
0,0.702153110118079,0.593577528513425,0.482639044463935,0.110808984070456,0.637281341107871,1
0,0.842182890939727,0.554022323176325,0.22932333938633,0.054656694638839,0.471849304306837,1
0,0.722886421933978,0.512866521524612,0.202571382656913,0.0856560139862402,0.611590964823849,1
0,0.755166931712644,0.569156716410608,0.287956251223174,0.063222296037463,0.682370546195724,0
1,0.129334582955743,0.488883481208516,0.872339761668893,0.054656694638839,0.375892558428504,0
1,0.274611398991201,0.468417232134815,0.52034867416657,0.147926576534967,0.680791255543612,0
0,0.761904761980952,0.526036417483223,0.173912314357566,0.240652610723246,0.312177618300065,0
1,0.282977558867955,0.49052142458941,0.423962602772904,0.125764768843922,0.613289238936513,0
0,0.706703910685288,0.527317062142889,0.614035164726912,0.0473147505828756,0.308130871396176,1
1,0.27404809621981,0.485100407361912,0.101941361118311,0.09694085392411,0.5308053211824,1
0,0.804570528054811,0.627378758313144,0.344710580239244,0.0726036689978608,0.838129040436032,0
0,0.752941176545924,0.609910335432442,0.697673769675563,0.131475169776338,0.400222687782943,1
0,0.7753824757379,0.590236681512775,0.658031850578961,0.0564241996893487,0.334594628124801,0
1,0.287692307721081,0.455746221713586,0.47008888168033,0.0334466340327224,0.570427557902376,1
1,0.240863787399709,0.485281703457451,0.433460405716675,0.097076829447265,0.300454209887525,1
1,0.112483458326159,0.52767830672906,0.65773835306437,0.157172001164595,0.510716255614212,0
1,0.257632565639033,0.516908212535574,0.524161623018162,0.234398348486789,0.528188161299833,1
0,0.726755218289007,0.54548035214037,0.653226209742744,0.118014952603264,0.566874913230601,1
1,0.281476121591177,0.415984713474736,0.435582916224155,0.0727396309248231,0.322553463995027,1
0,0.735788113768664,0.553800435380799,0.520979596855306,0.0980285493398083,0.51362973760933,0
0,0.724282715258045,0.536032519901318,0.343610035149082,0.303195110722091,0.515392281969853,0
0,0.784770784849549,0.622862736622403,0.70281101763342,0.0973487261088042,0.841958211856152,1
0,0.751461988379288,0.570088528929731,0.0968741533292089,0.0667573061384825,0.608746355685132,0
0,0.712121212192352,0.523839753422753,0.528061379425433,0.0387491491842515,0.269173558636289,0
1,0.275599128567999,0.459057330803224,0.434979002238568,0.0209381367521921,0.467430237401086,0
1,0.2914893617312,0.473014883080543,0.739435608092493,0.0435078166279316,0.474560331044858,1
1,0.25145067700784,0.485943015056277,0.352201979782403,0.0761386790988802,0.802970829193603,0
0,0.764753435808105,0.576954868297898,0.31645483098713,0.138681165501532,0.566817397512938,1
0,0.772775991502553,0.6558615699216,0.865801615499236,0.0648538391610105,0.687294272547729,1
1,0.244530244554826,0.475967803079753,0.238805079109405,0.086471785548014,0.827590324281826,0
1,0.280100334475978,0.479758965503151,0.48529467997656,0.0736913644135591,0.772462231645904,1
0,0.706395348908031,0.556941709660932,0.41880417859628,0.019986403263456,0.623335048305029,0
0,0.71487603312935,0.529393811774602,0.464539791805765,0.123997277389605,0.536983573917371,1
0,0.739562624328395,0.625378786546035,0.654362287800049,0.12685246425962,0.78288742489892,0
1,0.253668763128065,0.432549460718994,0.320388424953843,0.0615907529139156,0.59834043507513,0
0,0.843384338518184,0.503884336917335,0.272726827745175,0.107953770008055,0.439765569806662,0
1,0.277923784521872,0.500945442370919,0.544668093803889,0.45588031391216,0.313386984073439,0
0,0.754367390229004,0.55715824307486,0.392112105917709,0.388443211735059,0.612417523400336,1
0,0.739704739778643,0.559208852364493,0.0537296645151171,0.0541128469309899,0.353495244251554,0
1,0.248853211034152,0.47948906559245,0.386204185541427,0.0573759331780847,0.462673668816058,1
1,0.271079590255632,0.45242923975232,0.659047428637333,0.346295041569136,0.0646742476159501,0
0,0.752032520400359,0.550696359114405,0.680783165936747,0.0655336487958219,0.832861929419969,1
1,0.279429250919752,0.43713411133572,0.720339627094741,0.088375252525486,0.660581455546168,1
0,0.73721590916469,0.539324268880166,0.48571281637092,0.0656696107227842,0.557460032678682,1
1,0.296916299589378,0.51086464626375,0.523078169675628,0.151461600232179,0.244203459476669,1
0,0.741363907161686,0.565793531375756,0.787472550365189,0.267844996115704,0.176313731067338,0
0,0.708418891241179,0.546111362896814,0.852112872035423,0.162202578866007,0.382986117815155,0
